3468;218
3952;1098
2659;80
2629;4190
875;3573
1498;32
4871;3116
736;4184
4870;2428
4866;2812
4118;42
1223;1355
4670;3076
1229;450
451;2337
4033;3972
2193;4979
4954;4570
3353;3473
3557;4900
3027;3729
892;3172
368;2412
2717;2516
1528;2785
3295;264
3881;1458
2796;3411
4651;4228
3413;540
1279;4334
181;1211
373;4994
60;1522
4980;1583
2458;2026
2829;1349
3704;1844
67;1662
2509;3351
2502;564
873;590
3508;2333
548;4456
1089;50
1927;3866
198;3208
267;2557
1904;405
1489;1026
2301;1565
1499;324
2913;146
2085;4223
4643;4786
3099;1518
781;1076
2787;1204
117;4033
928;2805
518;4540
914;2531
357;19
2144;1043
1605;51
1072;635
3151;2981
3205;1589
2695;4015
2097;4385
4328;218
256;4427
3248;2545
3687;4095
3114;800
1833;1152
1720;3596
777;3135
1180;3312
41;2128
1158;4903
4944;3571
1870;3738
2642;4339
4311;466
3400;4499
2346;1848
4711;1759
1615;4551
2364;3014
2635;689
4796;1261
1666;3453
2857;3962
1801;54
1742;3387
38;1507
3227;912
2746;1025
4610;3504
3552;4068
3942;2012
3354;4957
4351;154
3360;1461
1443;664
2980;1507
2179;3649
1456;4120
4126;2168
4506;1574
782;4197
1461;414
4722;3780
3451;2250
826;110
806;4881
4642;1837
1874;2155
1404;2897
2666;873
2072;884
1052;1750
4354;2276
2249;2820
1876;970
3167;4498
3627;423
3310;4623
1593;530
3478;979
2116;973
1992;1897
4082;3540
735;4318
4624;4605
1356;2047
3603;839
4794;1538
1895;4232
1208;2422
3400;1829
1678;1688
1869;4106
4084;3018
4056;3935
2579;2873
598;3378
4500;1474
3192;3527
4511;1529
1484;917
4834;4347
3288;3206
1625;3556
2762;4424
2434;4884
686;1643
2399;3178
4405;3154
3825;3801
66;3373
4202;1625
1871;4776
3126;779
4938;2233
2954;4008
356;3179
3020;677
958;3364
1881;3989
4490;263
2902;4689
101;4933
4587;2113
4634;1024
64;2937
5;2017
3929;4897
2205;2463
1011;1219
4011;1310
4435;3057
2708;3133
1286;917
3717;1578
2251;3462
1380;1355
3404;2280
2080;1027
2836;685
2635;1414
3753;2583
1370;4022
2912;259
725;3273
578;1883
1511;812
4381;1995
282;2604
1398;364
626;187
4211;2975
1679;4183
4479;2500
812;1251
515;1073
2363;2948
204;4533
3458;1712
1315;1126
1600;3263
4470;2979
4637;1384
3713;2094
2288;3188
2451;3166
2391;797
2467;4840
4774;1800
2358;3030
3928;1117
3205;1377
3829;3865
29;3651
2056;2767
1745;2694
1230;2400
1488;4269
1376;1448
2280;3517
2589;937
1807;764
1053;1459
3390;3622
3376;3511
4895;2825
2191;2506
2135;1559
294;1704
72;1309
4129;2411
2695;2880
436;4253
2526;3509
187;4395
2302;1257
1889;1050
1029;322
4671;3866
3453;2075
711;4567
2511;551
4179;862
2624;4377
452;2996
4354;3828
2506;598
1977;3258
1643;673
1512;4887
4691;768
1803;1075
4919;2561
1825;3172
2015;534
2669;2078
2702;845
4124;3024
977;2374
2511;1327
620;2946
3;909
565;4203
164;4996
1072;1488
1343;2456
3356;448
3052;433
2628;3020
1981;3249
2247;1992
3028;571
163;3541
3094;3647
860;1167
600;3574
1923;125
3195;4078
1927;4208
4024;4795
924;4184
4823;3577
4188;4848
995;4436
4366;3188
1298;526
4614;3968
1936;500
980;3858
3154;847
3984;1485
95;2897
2484;1155
94;116
137;2886
4959;825
1569;3599
601;2353
4416;4096
1700;1770
75;1722
2535;4455
3134;4581
651;1745
2303;2688
4352;1515
2074;4885
2035;2620
4612;397
2785;4505
3356;994
2444;3663
3734;1605
4108;3070
180;4221
790;635
2476;4860
2339;2403
1281;1522
2721;2065
2734;305
3987;4437
3108;2420
3733;3556
1986;4641
212;4856
4045;4958
2459;2233
690;1798
3494;3630
1219;4347
1878;4685
4255;1112
2187;3087
1678;4247
2423;3030
4510;1049
2547;3741
1006;1827
2217;4937
1845;2788
4120;4354
3657;4057
934;4738
439;4185
569;3989
557;3872
12;3968
251;944
4322;19
776;1159
3196;963
694;3017
4645;2326
320;4716
2660;358
2176;543
4988;192
2319;2619
2182;4603
2903;4873
1735;4601
4193;4663
106;860
4644;1471
2694;4933
3552;1803
1085;2876
2363;2746
4957;303
917;3755
1827;3710
3900;99
2966;2011
3524;2199
2335;1410
2109;752
3926;4847
786;3239
379;1002
3143;1138
3892;1233
3186;4046
3172;2403
793;4903
4161;3435
2670;4860
1503;121
3059;4826
3817;333
3816;3775
2787;1835
3378;4189
548;1477
1345;2959
794;4241
172;4411
3084;2422
757;1268
1019;747
4647;1975
4873;1570
144;4383
1936;1889
3006;3959
4850;2
2477;4927
3625;586
514;2711
2412;2046
3914;1212
1495;565
1060;1466
4956;544
4926;4551
4101;2607
2164;3952
2586;2079
2286;1296
276;4427
1592;2285
861;3623
1219;2033
2073;1341
2989;3693
3676;3354
3261;1602
1244;1042
4223;2871
4646;4622
1624;4863
3247;2123
3347;3016
1605;3298
2107;4380
4007;2192
3349;4829
68;4995
3866;2450
924;2686
3130;4046
2778;4880
566;1136
858;3754
3361;4280
3687;4092
3740;248
4075;3812
2147;3229
987;2962
1376;4417
4388;4628
1685;1543
49;2550
1043;1704
1981;4051
3311;4906
3377;2222
3105;2412
1649;4740
4634;1117
938;2243
809;3012
432;3501
3654;221
477;1639
301;1368
4891;2101
1065;1993
3680;2795
4866;680
4493;1649
3136;1319
289;534
3944;808
3856;3929
3858;3263
3525;4656
3699;1912
2828;4272
1282;877
1446;1177
2223;1571
4636;1837
4202;49
74;3743
3628;2803
3592;4411
1626;1931
424;2962
1618;1664
91;1080
3692;4745
2780;2637
4299;4342
1878;2393
3960;3024
2828;3132
3298;4921
1831;3863
4244;3568
513;3353
1485;1233
3733;4927
4411;3671
3726;4083
4828;2478
3767;1718
819;3423
175;1658
204;3523
1734;3258
3315;120
2059;2211
2190;2060
2209;1937
1960;4083
4393;2968
3144;1047
2128;381
914;1444
4106;3342
2120;84
2543;3071
3141;677
3262;4794
4406;685
3528;2325
862;937
1014;4708
4752;1567
2462;4492
2930;1494
157;755
3554;1428
2185;3489
1541;2818
386;3492
1577;2849
1759;12
1962;1097
1608;1159
4981;2261
3807;1053
193;4256
1941;1939
3718;2139
3685;572
4729;3752
1233;137
2589;2855
1949;3438
4864;2705
2228;4025
508;2853
2871;989
4177;2166
2736;4346
4774;2072
2969;2840
4159;3548
3405;3686
3391;4786
4807;768
4119;1544
1971;3233
4736;4286
2534;1820
4813;3057
1081;4618
129;3079
1892;3970
4459;3951
3060;861
1088;3513
3702;3958
2066;1665
1220;1628
4326;14
1034;3155
4232;2989
3582;4297
3787;351
1561;3573
2862;2548
1110;3562
258;4603
2828;2375
2448;3790
3822;3564
372;1742
4424;4496
1853;525
4389;2781
3023;13
2282;4234
1761;3317
76;3155
2520;3534
1600;2918
217;1264
139;1207
3998;3778
1116;1016
4936;979
2032;106
2908;866
2716;4291
2288;803
1040;2935
1611;845
1617;4864
4145;4559
4197;3640
2392;1362
3605;4295
2;387
587;3395
2425;4421
2060;2035
3057;1457
1403;1363
2498;1133
3761;3869
150;1614
4367;93
2536;4634
3692;1203
1758;239
3362;2032
3224;3597
349;3301
4448;1889
404;4898
4277;7
4272;839
4472;2501
3292;4878
1153;1113
3784;382
2418;204
3562;2907
3248;1748
3184;642
97;53
599;496
2887;4418
4866;2627
2079;3214
4011;2857
641;847
3104;2041
558;2404
2632;3296
3779;4889
3486;3547
3458;1637
4758;4115
892;2990
3233;2749
1967;4565
484;516
1993;4609
3885;2998
4902;1965
3236;219
4638;1283
4091;393
3597;168
3873;2801
2865;4247
1483;1580
2214;3481
1961;3982
1991;1787
3876;198
4670;4890
76;1337
3581;3751
1269;4107
592;597
3250;4172
1116;1872
1385;1730
3959;193
1922;1556
3169;856
2746;2136
4389;497
2994;3733
2135;1375
491;4714
2196;2380
4859;3399
2802;2403
1452;556
4679;1099
3508;4587
1331;1575
1195;3901
2296;1958
3074;3139
1411;3466
2032;3247
4639;4325
429;3991
670;1984
2227;3006
2401;3316
4678;1775
1612;4297
2878;2791
2741;4685
3685;2453
2638;4943
221;2708
1723;4716
956;4979
951;84
2329;4257
3757;3174
2526;3219
384;3034
445;2706
4207;3594
4675;4612
3453;3517
1436;3039
2583;1479
4612;3314
3181;4306
4096;2846
8;2177
2460;1797
1488;170
3288;1762
861;1505
4171;1152
2196;312
2158;3306
4778;3409
1226;1563
2947;1695
3900;1248
1431;204
4215;706
1575;1958
820;3841
1762;2195
3681;4041
3736;1823
4664;546
582;4725
2817;2239
4839;3167
3463;2097
1715;1948
2882;2229
577;191
1364;1023
3119;2869
3453;4598
1596;2350
4199;983
624;1458
859;1322
4121;3965
4751;4520
249;3868
4412;4076
4556;1696
2983;105
242;2072
1303;4595
2379;2287
2682;564
271;4458
2255;4826
1870;4270
2281;1266
1446;176
1310;857
4462;3531
3821;2656
2082;286
4348;848
4777;3927
302;3027
390;8
2196;3465
4630;369
2903;3603
1497;2614
454;4531
559;3036
796;4327
2486;1765
4368;899
1663;2656
2560;4930
375;338
3389;1763
815;3015
4405;2172
4189;35
1257;3904
3532;3119
1710;342
3571;2329
3733;3599
47;2683
1592;3382
2594;2537
2321;4183
2396;865
508;3255
3684;73
3614;4492
4551;4420
2113;398
2852;4171
101;4672
4901;2698
1859;3388
3629;633
4552;2094
1631;3146
1072;1162
3394;1387
1348;1356
2794;2254
4494;2419
2016;4920
4355;3606
4119;3103
1520;3047
3966;1860
2205;1665
3855;1939
2612;3697
1346;1277
3094;3701
206;2455
3633;855
1480;4482
2458;4419
3134;2687
2076;1025
4014;4377
3129;4009
3595;705
435;3882
3676;4661
3844;1347
4503;1528
3181;1503
1131;4426
3199;4159
3954;3915
102;2037
597;4944
2426;161
2525;1973
4976;2427
4149;1695
1581;4385
2688;2744
4813;1030
3875;935
27;4193
4628;2198
1158;2262
4311;1342
3301;4700
4027;3298
1175;1617
3831;2543
4731;3600
3598;1062
2517;667
4903;3568
1418;626
1421;794
2199;2913
4390;530
438;3124
380;1912
958;2587
1321;4072
2365;488
4244;1030
852;4767
798;3381
494;1420
2192;4227
66;1412
3958;4821
351;4274
4823;4678
160;4191
170;4475
370;1945
957;3052
2255;1186
3889;139
828;4054
767;4377
4878;864
4828;4581
4414;407
2040;1257
2463;2894
1384;3096
3025;960
2617;4652
4726;1693
3474;4659
1663;3781
3301;4607
3418;4798
2222;2225
1534;3734
1799;4633
4178;4430
155;3973
710;884
4461;4638
2466;1846
1826;3538
1965;3836
3903;3595
3826;362
1058;3525
3645;4516
1778;4358
4953;4133
2201;2862
669;2111
2262;4308
3295;1061
4103;4785
4050;157
3040;1745
4185;4438
1693;3487
3508;2020
1850;4197
727;4188
1362;3754
4063;1233
2867;1070
2933;4808
2559;4119
3705;4443
3492;4317
3827;3373
4277;325
498;943
3325;2028
1519;2217
1343;2160
3742;4026
3383;1142
2470;2145
1700;2957
29;645
4852;1677
2443;3283
2075;2286
1331;2110
2923;1163
2867;1934
743;3672
3444;4812
2505;4199
1596;3044
2272;345
4442;1206
3867;3301
3306;4130
442;3354
3950;2539
2505;3466
1013;2802
1759;2567
394;1047
3776;4130
1437;1206
3226;2365
4547;625
4105;3422
3208;2029
4300;82
4011;1187
1798;915
3138;1903
4209;1472
4468;3209
1772;1272
2057;4329
2040;3761
4836;181
4744;2465
2928;478
3288;3087
4669;2971
2671;3496
250;2473
2762;4355
3415;1308
3490;2788
955;18
54;2823
2398;3896
4468;4660
3309;2485
4954;2957
1632;4871
4683;2571
1536;4807
1519;1354
4813;602
3453;4049
157;1801
692;1776
2120;2056
2762;3467
3270;1768
2653;1598
1668;4226
2957;112
264;1484
1330;216
1725;345
2294;191
701;954
4729;1204
2062;4875
2101;2718
2342;2503
1010;1277
4033;506
622;436
2558;115
1491;353
250;643
4842;3220
4612;1075
2978;3259
966;133
819;2596
1543;3319
3126;4879
516;3185
4345;2341
1631;3069
3715;1792
3434;3757
4964;1301
694;3635
3050;4693
1105;4855
2654;866
2678;2474
4879;2158
1051;4512
2721;772
1300;4885
2512;2523
2227;2407
688;3146
1706;3928
3065;1949
918;2370
243;977
2389;2450
2999;2965
3113;2261
3538;3418
3856;4307
2369;4019
459;3937
4374;1610
1767;3148
1467;1856
3141;2327
1088;4934
3535;3383
4771;4757
4330;3807
2173;3875
3629;4167
3375;942
2019;396
3939;1908
4051;3541
3328;2673
386;2484
750;90
2730;1062
3537;2874
4033;4088
4651;4269
3817;3554
3179;2291
4705;864
2410;1093
113;4818
4779;1509
1360;2367
4294;229
4113;1429
367;3361
687;1282
110;1472
408;2970
4419;2527
1442;3620
4315;1666
3414;1309
3464;380
2203;114
3238;2600
687;4792
3554;4356
3415;290
3715;2315
3277;4442
3017;2423
814;1954
3687;3482
886;544
4154;4414
3614;82
1539;3776
792;4207
3808;3296
2048;340
2259;4423
786;4779
3982;661
130;3725
4679;4332
2598;208
4916;1987
746;54
373;3497
3557;3723
4310;3465
1435;4297
990;577
456;1430
2600;3443
463;975
2082;838
867;1703
465;2779
4065;3117
2715;1865
3390;3451
994;4652
1937;3504
1412;737
4554;1650
170;630
4370;2192
229;2560
1388;4726
611;1039
613;540
5;1555
4853;4660
4715;3927
4326;3233
1089;2107
664;1926
4663;3178
3244;1031
82;3449
195;3612
2922;2569
1403;3232
4402;2914
486;4342
3190;3810
3536;79
2709;3907
3562;858
2941;2878
2505;1599
497;1042
1564;2357
5;177
1872;607
1386;1097
412;4970
1843;1336
1969;3862
924;4717
1001;4966
2448;1672
4085;1598
941;34
3152;1552
3036;3640
3618;1935
3748;639
3806;1377
3957;2794
4306;2883
1738;1548
2194;3107
1489;4067
1895;940
4170;3122
973;1660
4447;1422
1863;1504
4201;4076
3554;2982
1767;151
2040;2598
451;1032
4115;1464
3502;2398
2252;4629
3648;3260
3025;3357
3883;2672
4340;177
158;2546
1670;799
1385;1424
2162;4039
435;4356
1910;2312
1959;962
2443;13
1707;2715
1661;1876
2853;4270
3572;2169
417;2467
4317;4946
700;3516
726;4576
1240;3853
1025;1011
3787;1297
1901;4720
717;570
1014;3565
4683;3924
736;2116
4793;3724
1499;4592
641;2289
3225;4823
815;372
4852;1929
455;2110
1681;2864
790;1549
2073;4111
2690;1603
560;3777
3938;971
2746;3563
1447;881
5000;1790
2848;1827
3004;250
2105;3622
4199;3339
3776;330
4217;4129
694;2799
2975;2935
2888;962
1390;1040
1830;3533
1122;4588
1495;4563
1508;2863
1379;2351
1427;298
4566;1710
3311;4078
1278;3406
3455;3335
3080;36
1242;3072
177;3447
1456;286
2010;432
2530;2804
4833;3595
1008;2118
1976;3281
2666;1695
3419;2217
257;729
3878;2167
752;1842
3174;4443
2859;3734
2047;3716
2438;2925
1067;128
989;1454
2716;3504
4459;1408
2399;3304
3014;1357
850;4185
987;898
3502;2413
1713;1428
4643;3284
3291;773
975;1880
122;202
3218;4308
434;1435
1120;1810
3392;2453
4336;1104
5000;796
4490;3865
1252;758
154;1642
4072;2860
1747;2614
1945;4436
334;3632
1963;512
3222;2904
4738;3585
3044;657
2414;866
866;45
4377;2211
656;3740
4262;2789
2519;864
2083;671
3177;4519
798;2455
4648;4921
3960;3929
3725;2447
4315;4044
996;1422
3921;3349
1578;4695
3557;3935
806;3653
4483;1010
4611;3677
3084;3021
1537;3955
55;1784
4154;3364
4753;2979
2256;3548
3564;4654
1581;1823
2835;3635
114;2755
3541;1014
2156;3637
471;4751
3591;3417
17;3922
2966;2133
1468;1875
2419;1545
3845;3560
2948;2599
2675;2089
369;4512
297;368
4341;3899
3401;1773
3308;3320
4063;3594
1090;2159
4632;4753
1214;1760
3990;4246
1009;1464
2022;427
4055;485
2193;2673
4739;2707
2889;2738
2722;319
3375;2271
810;3043
3707;2101
2420;322
1484;2033
2352;4594
823;3645
2195;2441
2052;1946
2234;2350
3391;1374
532;756
4838;1447
4712;2416
3745;4116
3170;4652
